AlarmId,HistoryAction,AlarmKey,Node,SubMethod,AlarmGroup,SubAlarmGroup,AlarmType,Reported,Severity
3917642443,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73KHWH01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73KHWH01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917645979,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73DAIJ01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73DAIJ01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917652221,DELETE,ping-VF-EQNDVW_LZ093330_PH-ICMP_Ping_Failure,VF-EQNDVW_LZ093330_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440124,0
3917679257,DELETE,ping-VF-RJMI_LZ060230_PH-ICMP_Ping_Failure,VF-RJMI_LZ060230_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428439872,0
3917680657,DELETE,"QA36HJHJ01SEC-6-IPACCESSLOGS list 8 denied 10.95.235.34 1 packet ",QA36HJHJ01,"Cisco Syslog",SEC-6-IPACCESSLOGS,None,3600,1428440464,0
3917689473,DELETE,"QA36HJHJ01SEC-6-IPACCESSLOGS list 7 denied 10.95.235.34 1 packet ",QA36HJHJ01,"Cisco Syslog",SEC-6-IPACCESSLOGS,None,3600,1428440464,0
3917696059,DELETE,ping-VF-IIUV_LZ069330_PH-ICMP_Ping_Failure,VF-IIUV_LZ069330_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428439866,0
3917698817,DELETE,ping-KMRMFGKUCE-XTFUM_BYANUFH_68_PH-ICMP_Ping_Failure,KMRMFGKUCE-XTFUM_BYANUFH_68_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440051,0
3917699339,DELETE,ping-VF-BEIMJT_LZ015230_PH-ICMP_Ping_Failure,VF-BEIMJT_LZ015230_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440034,0
3917700995,DELETE,ping-VF-BJLQBT_LZ052530_PH-ICMP_Ping_Failure,VF-BJLQBT_LZ052530_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440046,0
3917701871,DELETE,ping-VF-PTPJNKKHEHP_LZ084730_PH-ICMP_Ping_Failure,VF-PTPJNKKHEHP_LZ084730_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440091,0
3917702963,DELETE,ping-VF-RJMI_TVGYHDASSYJ_LZ092730_PH-ICMP_Ping_Failure,VF-RJMI_TVGYHDASSYJ_LZ092730_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440123,0
3917703245,DELETE,ping-VF-PIEYYMXQJPB_LZ055230_PH-ICMP_Ping_Failure,VF-PIEYYMXQJPB_LZ055230_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440132,0
3917704161,DELETE,ping-GV-18196310_053393-ICMP_Ping_Failure,GV-18196310_053393,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440155,0
3917705275,DELETE,ping-HKBGIEKYIEOABMX-RPUE_BVGGXQIMJA-ICMP_Ping_Failure,HKBGIEKYIEOABMX-RPUE_BVGGXQIMJA,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440288,0
3917706595,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73RIRD01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73RIRD01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917708229,DELETE,ping-VF-EVKW_LZ011530_PH-ICMP_Ping_Failure,VF-EVKW_LZ011530_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440314,0
3917708327,DELETE,ping-GV-25870561_0500542-ICMP_Ping_Failure,GV-25870561_0500542,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440317,0
3917708485,DELETE,ping-VF-XPIARVUHWV_LZ072130_PH-ICMP_Ping_Failure,VF-XPIARVUHWV_LZ072130_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440322,0
3917708565,DELETE,ping-VF-IIUV_RJSSKPBZLXNW_LZ010630_PH-ICMP_Ping_Failure,VF-IIUV_RJSSKPBZLXNW_LZ010630_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440327,0
3917709569,DELETE,ping-VF-MXCHT_LZ021730_PH-ICMP_Ping_Failure,VF-MXCHT_LZ021730_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,400,1428440364,0
3917709757,DELETE,ping-VF-PDIQIMSME_LZ016930_PH-ICMP_Ping_Failure,VF-PDIQIMSME_LZ016930_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440372,0
3917712403,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73CHGW01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73CHGW01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440421,0
3917712761,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73OUGZ01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73OUGZ01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440432,0
3917712781,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-172.30.90.40-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",172.30.90.40,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440433,0
3917712833,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73AJPG01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73AJPG01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440436,0
3917712967,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73JAOE01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73JAOE01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440442,0
3917713019,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73YTVF01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73YTVF01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917713033,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73AJCP01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73AJCP01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917713035,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73IPAB01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73IPAB01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917713041,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73JAFU01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73JAFU01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917713061,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73ZZRN01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73ZZRN01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440446,0
3917713079,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73NFTF01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73NFTF01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440447,0
3917713087,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73NLHJ01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73NLHJ01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440447,0
3917713089,DELETE,"AsamAlarm-MIB--ASAMTRAPS-SMI-EV73NJCQ01-changeOccured-Device-ChangeOccured: # This trap is sent when the value of one of its # variables has changed.",EV73NJCQ01,AsamAlarm-MIB--ASAMTRAPS-SMI,changeOccured,Device,3600,1428440447,0
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444071,2
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444066,0
3917757543,UPDATE,ping-PWJ-DOATMFJWPL_GV-ICMP_Ping_Failure,PWJ-DOATMFJWPL_GV,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,2,1428442065,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444067,3
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444059,3
3917752549,UPDATE,ping-VF-RJMI_LZ084630_PH-ICMP_Ping_Failure,VF-RJMI_LZ084630_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,2,1428444072,3
3889880505,UPDATE,"Unknown Trap From 10.74.39.216 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 2",KYF01.BDLH.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444023,1
3917811111,INSERT,ping-VF-KMVDPOV_LZ093630_PH-ICMP_Ping_Failure,VF-KMVDPOV_LZ093630_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,2,1428444074,2
3917811095,INSERT,"10.43.187.18CRYPTO-6-ISAKMP_ON_OFF ISAKMP is OFF",10.43.187.18,"Cisco Syslog",CRYPTO-6-ISAKMP_ON_OFF,None,3600,1428444077,0
3917811085,INSERT,10.43.187.18LINEPROTO-5-UPDOWNInterface,10.43.187.18,"Cisco Syslog",LINEPROTO-5-UPDOWN,None,2,1428444077,2
3916951467,UPDATE,JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZPLINK-3-UPDOWNInterface,JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZP,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444067,0
3429563721,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 1 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444057,3
3429563841,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 2 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444063,3
3429563719,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 2 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444057,3
3429563843,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444063,3
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444060,2
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444074,0
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444064,3
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444070,3
3916951467,UPDATE,JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZPLINK-3-UPDOWNInterface,JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZP,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444064,3
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444057,0
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444076,3
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444063,0
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444059,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444062,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444057,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444055,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444069,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444074,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444078,3
3917604071,UPDATE,ping-VF-LWXF_TJQQXMWJL_LZ093430_PH-ICMP_Ping_Failure,VF-LWXF_TJQQXMWJL_LZ093430_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440480,0
3917710949,UPDATE,ping-VF-RJMI_LZ013230_PH-ICMP_Ping_Failure,VF-RJMI_LZ013230_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440415,0
3917711611,UPDATE,ping-VF-HGQT_LZ092130_PH-ICMP_Ping_Failure,VF-HGQT_LZ092130_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440523,0
3917712315,UPDATE,ping-NL39QRQQ01-ICMP_Ping_Failure,NL39QRQQ01,"Metric Mgr Syslog",Ping_Availability_Core,Device,401,1428440573,0
3917712383,UPDATE,ping-T065-ICMP_Ping_Failure,T065,"Metric Mgr Syslog",CAMAVAILABILITY,Standorte,401,1428440579,0
3917715895,UPDATE,ping-VF-YBONEKIZN_LZ062430_PH-ICMP_Ping_Failure,VF-YBONEKIZN_LZ062430_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440591,0
3917715901,UPDATE,ping-VF-RJMI_LZ016430_PH-ICMP_Ping_Failure,VF-RJMI_LZ016430_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440591,0
3917716913,UPDATE,ping-VJONCIP-ZZJHSVBOCY_PH-ICMP_Ping_Failure,VJONCIP-ZZJHSVBOCY_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,401,1428440633,0
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444084,0
3429563841,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 2 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444083,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444083,3
3917756129,UPDATE,ping-VF-RJMI_LZ000530_PH-ICMP_Ping_Failure,VF-RJMI_LZ000530_PH,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,1,1428444095,0
3917757215,UPDATE,ping-QSDHTVO-LDHKXS_CXEUOWGIBU-ICMP_Ping_Failure,QSDHTVO-LDHKXS_CXEUOWGIBU,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,2,1428442050,4
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444080,2
3917811123,INSERT,10.43.187.18LINK-5-CHANGEDInterface,10.43.187.18,"Cisco Syslog",LINK-5-CHANGED,None,1,1428444080,0
3680569267,UPDATE,"10.43.187.2FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",10.43.187.2,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444083,3
3917811085,UPDATE,10.43.187.18LINEPROTO-5-UPDOWNInterface,10.43.187.18,"Cisco Syslog",LINEPROTO-5-UPDOWN,None,2,1428444080,2
3889880081,UPDATE,"Unknown Trap From 10.74.39.47 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 2",AEA1.LE3.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444023,1
3917811145,INSERT,10.43.187.18LINK-3-UPDOWNInterface,10.43.187.18,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444085,3
3429563721,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 1 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444087,3
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444093,1
3429563843,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444083,3
3786487951,UPDATE,"OKV-055_004_G3_CAIKEZJXMM_EJDHZCRYPTO-4-PKT_REPLAY_ERR decrypt: replay check failed",OKV-055_004_G3_CAIKEZJXMM_EJDHZ,"Cisco Syslog",CRYPTO-4-PKT_REPLAY_ERR,None,3600,1428444093,2
3880690137,UPDATE,"NL56KHWH01 -  - ",NL56KHWH01,"Huawei syslog",FIB,None,3600,1428444087,3
3429563719,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 2 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444087,3
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444078,0
3916367361,UPDATE,LVOXS-CR_IOGWJO_537LINK-3-UPDOWNInterface,LVOXS-CR_IOGWJO_537,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444097,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444092,3
3917809713,UPDATE,VF-KMVDPOV_LZ093630LINK-3-UPDOWNInterface,VF-KMVDPOV_LZ093630,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444101,0
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444092,2
3917811185,INSERT,ping-LVOXS-TN_FFWMQF_624-ICMP_Ping_Failure,LVOXS-TN_FFWMQF_624,"Metric Mgr Syslog",Ping_Availability_Cust_Re,Device,2,1428444101,3
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444079,3
3917757193,UPDATE,ping-OKV-009_017_G1_LDHKXS_DNYJMCBEX-ICMP_Ping_Failure,OKV-009_017_G1_LDHKXS_DNYJMCBEX,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,2,1428442049,4
3890048549,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.6 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444023,4
3429563841,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 2 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444103,3
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444105,1
3429563843,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444103,3
3917808023,UPDATE,"W76NBMQZ1BGP-5-ADJCHANGE neighbor 10.89.120.234 Up ",W76NBMQZ1,"Cisco Syslog",BGP-5-ADJCHANGE,None,86400,1428444104,0
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444081,0
3916367361,UPDATE,LVOXS-CR_IOGWJO_537LINK-3-UPDOWNInterface,LVOXS-CR_IOGWJO_537,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444100,0
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444081,3
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444102,2
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444091,3
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444102,0
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444085,3
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444101,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444095,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444088,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444097,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444090,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444099,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444102,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444104,3
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444111,1
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444108,0
3429563719,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 2 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444117,3
3890048183,UPDATE,"W72CZDUW6 bgpPeerEntry.192.168.6.1 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444023,4
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444108,1
3917811217,INSERT,VF-ERGWF_BCVNBTBEXZ_LZ092330LINK-3-UPDOWNInterface,VF-ERGWF_BCVNBTBEXZ_LZ092330,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444108,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444106,3
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444111,2
3916368371,UPDATE,"OQSQR-EQNDVWHWIC_SHDSL-7-EVPOSTERR 1: SHDSL 0/1/0, EV(1) failed - No evBuffer",OQSQR-EQNDVW,"Cisco Syslog",HWIC_SHDSL-7-EVPOSTERR,None,3600,1428444118,0
3429563721,UPDATE,"GV-254310_51907592ENVMON-3-FAN_FAILED Fan 1 not rotating",GV-254310_51907592,"Cisco Syslog",ENVMON-3-FAN_FAILED,None,3600,1428444117,3
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444117,0
3680569267,UPDATE,"10.43.187.2FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",10.43.187.2,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444113,3
3917757143,UPDATE,ping-VF-LDHKXS_LZ094930-ICMP_Ping_Failure,VF-LDHKXS_LZ094930,"Metric Mgr Syslog",Ping_Availability_Cust_Pro,BBMS/CN,2,1428442048,4
